pergunta,resposta,id,data
Se comprar o guarda roupa a montagem é pro nossa conta,"Boa tarde. O produto não é enviado montado, A MoveisAqui não disponibiliza serviço de montagem. Todos os produtos seguem com manual de instalação e as ferragens necessárias. Alguns produtos possuem vídeo explicando o passo a passo da montagem.",MLB50500473,28/06/2025
"Boa tarde, essa parte off é 100 mdf","Boa tarde. De acordo com as informações do produto, o guarda-roupa Notável NT 5015 é fabricado em MDF (Medium Density Fiberboard) e MDP (Medium Density Particleboard). Portanto, a parte off-white deste modelo é composta por MDF.",MLB50500473,28/06/2025
As gavetas são com corrediças telescópicas? E tem foto para saber como é por dentro?,"Boa tarde, tudo bem? O guarda-roupa Notável NT 5015 tem gavetas com corrediças metálicas comuns, não telescópicas. Não temos outras mídias além das que estão em anúncio. Qualquer dúvida, estamos à disposição! Att, Dandara.",MLB50500473,25/06/2025
Tem cama,"Bom dia, tudo bem? Não temos a cama de conjunto com o guarda-roupa notável nt 5015. Qualquer dúvida, estamos à disposição! Att, Dandara.",MLB50500473,26/06/2025
Trocentas perguntas sobre foto internas... Custa para vcs postarem como é por dentro ? Ou a gente compra na surpresa ??,"Infelizmente não temos outras mídias além das que estão em anúncio. :/ Continuamos à disposição! Att, Dandara.",MLB50500473,25/06/2025
"Eu não quero ver pessoalmente, eu quero ver como é por dentro, as divisões. Basta fazer um anúncio completo, com fotos que mostre isso para os compradores.","Bom dia, tudo bem? Infelizmente não temos outras imagens além das que estão em anúncio. Att, Dandara.",MLB50500473,24/06/2025
Como posso comprar sem ver como é por dentro?,"Bom dia. Você pode comprar este guarda-roupa sem vê-lo pessoalmente, pois o produto possui uma descrição detalhada com informações sobre suas características e dimensões. Além disso, o anúncio conta com fotos que mostram o design e a aparência externa do móvel. Caso tenha dúvidas adicionais, você pode entrar em contato com a equipe de atendimento para obter mais esclarecimentos.",MLB50500473,24/06/2025
Como vou comprar se nem foto averto tem ??,"Bom dia, tudo bem? Infelizmente não temos outras fotos além das que estão em anúncio. Att, Dandara.",MLB50500473,23/06/2025
"Olá, tudo bem? gostaria de saber se há alguma foto da parte interna do produto?",Boa noite. Como posso ajudar? Possuímos somente as fotos do anúncio.,MLB50500473,22/06/2025
Bom dia tem dese modelo maior para casal,"Bom dia. Para encontrar outros modelos, outras cores disponíveis, basta selecionar: '' Ver mais anúncios do vendedor'' e colocar o nome do produto na barra de pesquisa. Segue nosso catálogo: https://www.mercadolivre.com.br/pagina/moveisaqui . .",MLB50500473,19/06/2025
Boa tarde ele é mdf,"Boa tarde. Sim, o guarda-roupa Notável NT 5015 é fabricado em MDF (Medium Density Fiberboard) e MDP (Medium Density Particleboard), de acordo com as informações do produto.",MLB50500473,18/06/2025
Fotos internas,"Boa noite. As fotos no anúncio garantem que o produto corresponde exatamente ao mostrado. Infelizmente, temos apenas essas fotos disponíveis e não podemos enviar outras. No entanto, asseguramos a autenticidade e aderimos estritamente à descrição para evitar qualquer decepção aos nossos clientes.",MLB50500473,15/06/2025
Pode mostrar foto da parte de dentro das portas,Boa noite. Possuímos somente as fotos do anúncio.,MLB50500473,15/06/2025
Boa tarde o montador e por nossa conta mesmo?,"Boa tarde. O produto não é enviado montado, A MoveisAqui não disponibiliza serviço de montagem. Todos os produtos seguem com manual de instalação e as ferragens necessárias. Alguns produtos possuem vídeo explicando o passo a passo da montagem.",MLB50500473,12/06/2025
Boa noite e de casal ?,"Bom dia, tudo bem? Sim, o Guarda-Roupa Notavél Nt 5015 é indicado para casal. Qualquer dúvida, estamos à disposição! :) Att, Dandara.",MLB50500473,12/06/2025
"Boa noite! O guarda-roupa, é novo de fábrica?",Boa noite. Todos nossos produtos são novos e lacrados.,MLB50500473,09/06/2025
Boa noite! Vcs tem ele todo na cor branca?,"Boa noite. Para encontrar outros modelos, outras cores disponíveis, basta selecionar: '' Ver mais anúncios do vendedor'' e colocar o nome do produto na barra de pesquisa. Segue nosso catálogo: https://www.mercadolivre.com.br/pagina/moveisaqui . .",MLB50500473,06/06/2025
Boa noite ..não tem foto dele aberto?,Boa noite. Possuímos somente as fotos do anúncio.,MLB50500473,29/05/2025
Ele é grande ?,"Boa tarde. Sim, o guarda-roupa Notável NT 5015 é considerado um modelo grande. De acordo com as informações do produto, ele possui as seguintes dimensões: altura de 188 cm, largura de 161 cm e profundidade de 45 cm. Portanto, trata-se de um guarda-roupa de tamanho considerável, ideal para atender às necessidades de armazenamento de roupas em um quarto.",MLB50500473,29/05/2025
Boa Noite! possui ele na cor mais escura?,"Boa noite. Sim, o guarda-roupa Notável NT 5015 está disponível na cor Freijó/Off White, que é uma combinação de cores mais escura e clara. De acordo com as informações do produto, a cor principal é o Chocolate, que é uma tonalidade mais escura.",MLB50500473,19/05/2025
Mas quantas prateleira ele tem?,"Bom dia, tudo bem? O Guarda-roupa Notável Nt possui 4 prateleiras internas. Qualquer dúvida, estamos à disposição! Att, Dandara.",MLB50500473,19/05/2025
Tem prateleira? Se sim quantas,"Boa noite. Sim, este guarda-roupa possui prateleiras. De acordo com as informações do produto, ele possui 3 gavetas.",MLB50500473,19/05/2025
"Oi, bom dia! Vc tem fotos desse guarda-roupa por dentro?",Bom dia. Possuímos somente as fotos do anúncio.,MLB50500473,13/05/2025
Esse não tem outra opção de cor?,"Boa noite. Para encontrar outras cores disponíveis, basta selecionar: '' Ver mais anúncios do vendedor'' e colocar o nome do produto na barra de pesquisa. Segue nosso catálogo: https://www.mercadolivre.com.br/pagina/moveisaqui .",MLB50500473,11/05/2025
Só tem nessa cor?,"Boa tarde. Temos disponível na cor do anúncio. Para consultar a disponibilidade de cores desse item, é só clicar aqui https://loja.mercadolivre.com.br/mobly ,e na aba de pesquisa, no canto superior do site, selecionar a opção ""Somente em Mobly Oficial"" e digitar o nome do produto (sem a cor dele) :). Atenciosamente, equipe Mobly.",MLB62055258,21/11/2025
Tem outras cores?,"Boa noite. Temos disponível na cor do anúncio. Para consultar a disponibilidade de cores desse item, é só clicar aqui https://loja.mercadolivre.com.br/mobly ,e na aba de pesquisa, no canto superior do site, selecionar a opção ""Somente em Mobly Oficial"" e digitar o nome do produto (sem a cor dele) :). Atenciosamente, equipe Mobly.",MLB62055258,11/11/2025
Tem como entregar antes?,"Boa noite. O prazo de entrega varia de acordo com o produto e sua localidade. Lembramos que são prazos máximos e o pedido pode ser entregue antes da data prevista, mas não temos como garantir. Corra lá e aproveite! :). Atenciosamente, equipe Mobly.",MLB62055258,11/11/2025
Gostaria que a data da entrega fosse outra sem ser a informada no prazo. Obrigada.,"Boa tarde. O prazo de entrega varia de acordo com o produto e sua localidade. Lembramos que são prazos máximos e o pedido pode ser entregue antes da data prevista, mas não temos como garantir. Corra lá e aproveite! :). Atenciosamente, equipe Mobly.",MLB62055258,14/10/2025
"Olá, podemoa agendar a data de entrega? Obrigada.","Boa tarde. Para calcular o frete e o prazo é só adicionar a quantidade desejada e clicar no botão ""Comprar agora"" em seguida, insira o CEP de entrega e clique em ""Calculador de frete"" ou ""Modificar"". Lembrando que os valores podem ser alterados sem aviso prévio. Atenciosamente, equipe Mobly.",MLB62055258,14/10/2025
Tem em outras cores? Rosa?,"Boa noite. Temos disponível na cor do anúncio. Para consultar a disponibilidade de cores desse item, é só clicar aqui https://loja.mercadolivre.com.br/mobly ,e na aba de pesquisa, no canto superior do site, selecionar a opção ""Somente em Mobly Oficial"" e digitar o nome do produto (sem a cor dele) :). Atenciosamente, equipe Mobly.",MLB62055258,02/10/2025
Vc tem ele em outra cor ?,"Bom dia. Temos disponível na cor do anúncio. Para consultar a disponibilidade de cores desse item, é só clicar aqui https://loja.mercadolivre.com.br/mobly ,e na aba de pesquisa, no canto superior do site, selecionar a opção ""Somente em Mobly Oficial"" e digitar o nome do produto (sem a cor dele) :). Atenciosamente, equipe Mobly.",MLB62055258,27/09/2025
Bom dia . Nas fotos diz corrediças telescópicas e na descrição somente metálicas? qual é o certo? a montagem é gratuita?,"Bom dia. Bom dia! Sim, você está correto. Nas fotos, é possível ver corrediças telescópicas, mas na descrição do produto, está especificado que as corrediças são de material metálico. De acordo com as informações do produto, não há corrediças telescópicas. No momento, o serviço de montagem não está disponível. Mas, o produto é enviado com o manual e você poderá contratar um profissional de sua confiança! :). Atenciosamente, equipe Mobly.",MLB62055258,15/08/2025
Consertar o anúncio senão engana o consumidor,"Olá, tudo bem? O Guarda-Roupa Master possui estrutura em MDP 15 e 12mm, portas articuladas com dobradiça metálica, gavetas com corrediça metálica, puxadores em ABS, cabideiro em alumínio e acabamento fosco. Esperamos que finalize sua compra, o item é lindo. Atenciosamente, Equipe Mobly.",MLB62055258,19/08/2025
Oiii .. onde vai os 4 espelhos descrito no anúncio do produto?,"Boa noite. O produto não vem com 4 espelhos, como descrito na característica ""mirrors_number"", o valor é 0, ou seja, não há espelhos incluídos no produto. Atenciosamente, equipe Mobly.",MLB62055258,31/07/2025
"Boa tarde, solicito as medidas dele desmontado para envio para destinos longo.","Boa tarde, tudo bem? Segue medidas do item desmontado: Altura: 123cm Largura: 140cm. Esperamos que finalize sua compra, o item é lindo. Atenciosamente, Equipe Mobly.",MLB62055258,05/08/2025
"Boa tarde, prezados qual as dimensões da embalagem desse produto desmontado para envio?","Boa noite. No momento, o serviço de montagem não está disponível. Mas, o produto é enviado com o manual e você poderá contratar um profissional de sua confiança! :). Atenciosamente, equipe Mobly.",MLB62055258,31/07/2025
Largura 220 é possível,"Boa noite. Seguem as dimensões: Altura: 217.6 cm; Largura: 238.8 cm; Profundidade: 46.3 cm. Caso precise de mais alguma informação não hesite em perguntar, estamos sempre à disposição. Atenciosamente, equipe Mobly.",MLB62055258,29/06/2025
Tem como fazer esse modelo com 220 comprimento?,"Boa noite. Para consultar a disponibilidade de cores desse item, é só clicar aqui https://loja.mercadolivre.com.br/mobly ,e na aba de pesquisa, no canto superior do site, selecionar a opção ""Somente em Mobly Oficial"" e digitar o nome do produto (sem a cor dele) :). Atenciosamente, equipe Mobly.",MLB62055258,29/06/2025
Só faz nessa descrição que vc me,"Boa tarde, tudo bem? Não trabalhamos com fabricação ou modificação do produto, vendemos apenas como anunciado. Esperamos que finalize sua compra, o item é lindo. Atenciosamente, Equipe Mobly.",MLB62055258,01/07/2025
Onde entram os espelhos descritos?,"Olá, tudo bem? Esse guarda roupa não acompanha espelhos. Esperamos que finalize sua compra, o item é lindo. Atenciosamente, Equipe Mobly.",MLB62055258,30/06/2025
Bom dia ! Sobre esse adesivo vinil Eu preciso d outra medida No caso 70x2m Comprei não deu a medida,"Olá! Temos disponível nas larguras de 61cm ou 122cm. Pode ser 1,22x2m?",MLB38929318,07/11/2025
Boa tarde. Tem rolo de 10 m beje?,"Olá! Segue o link 0,61x10m para compra https://produto.mercadolivre.com.br/MLB-5341157788-adesivo-envelopamento-moveis-parede-creme-marfim-061x10m-_JM Att BMSHOPS",MLB38929318,29/10/2025
Sao 30m da parede (ja multipliquei altxlargura) seriam quantis rolos? Qual a metragem do adesivo? Obrigada,"Olá Flavia Cyfer . Você irá precisar de 5 unidades no produto 0,61x10m. https://produto.mercadolivre.com.br/MLB-5341157788-adesivo-envelopamento-moveis-parede-creme-marfim-061x10m-_JM Att BMSHOPS",MLB38929318,12/09/2025
Olá. Teria de 70cm x 2m?,"Olá Daniela Bardella . Temos na largura 61cm ou 122cm. Pode ser 1,22x2m? https://produto.mercadolivre.com.br/MLB-4023603189-adesivo-vinil-gold-formica-satin-creme-marfim-122x2m-_JM Att BMSHOPS",MLB38929318,11/09/2025
Tem rolo com a metragem maior?,Olá! Temos sim. Qual o comprimento que você precisa?,MLB38929318,05/09/2025
Tem de 10 mts,"Olá! Segue o link 0,61x10m para compra https://produto.mercadolivre.com.br/MLB-5341157788-adesivo-envelopamento-moveis-parede-creme-marfim-061x10m-_JM",MLB38929318,28/08/2025
Teria de mais de 5 mts?,"Olá, temos sim. Segue o link 0,61x5m para compra https://produto.mercadolivre.com.br/MLB-4023475609-vinil-adesivo-moveis-parede-formica-creme-marfim-061x5m-_JM",MLB38929318,27/08/2025
Quanto de largura,"Olá, Como vai? O guarda-roupa possui uma largura de 80 cm. Se precisar de mais informações sobre o produto, estou à disposição para ajudar! Obrigada por escolher Esplanada móveis!",MLB32227172,14/11/2025
Olá boa tarde tudo bem? Gostaria de saber se vcs tem berço?,"Boa tarde. Olá! Tudo bem, obrigado! Estou aqui para ajudá-lo com qualquer dúvida ou informação sobre o produto Guarda Roupas Solteiro 3 Portas Amêndoa/off White Prince Cor Amêndoa. Em que posso ajudá-lo hoje? Não, este produto é um guarda-roupa e não inclui berço. É um produto destinado a armazenar e organizar roupas e outros itens em um quarto. Obrigada por escolher a Esplanada Móveis!",MLB32227172,13/05/2025
