texto,nota,id,data
"É elogiado pela qualidade de áudio, especialmente em ambientes internos, e pela facilidade de instalação e pareamento. Além disso, a integração com o ecossistema Google e a capacidade de tocar música em vários cômodos simultaneamente são características destacadas.",5,MLB16259424,20 nov. 2025
"É um ótimo custo benefício, a caixa de som é excelente, mas só aconselho caso você entenda todas as funcionalidades e como utilizar bem este produto. Caso esteja em dúvida, compre um nest audio mini, que o valor é bem mais em conta e possui as mesmas funcionalidades. É possível colocar o som da tv saindo por ele? não (se você tiver bluetooth na sua tv, sim). É possível tocar o som em conjunto com a tv? sim e não (música sim, vídeo não) - abro até mais informação em dizer que video sim, se você tiver um chromecast 4k e inicialmente começar o grupo com uma música, depois compartilhar o video neste grupo que você criou. Se não tiver um chromecast 4k, pode ficar bem travado. É possível escutar podcasts, pausar vídeos, continuar vídeos, pedir para o seu chromecast tocar vídeos, usar as smart things da sua casa, etc? sim.",5,MLB16259424,03 nov. 2021
"É elogiado pela qualidade de áudio, especialmente em ambientes internos, e pela facilidade de instalação e pareamento. Além disso, a integração com o ecossistema Google e a capacidade de tocar música em vários cômodos simultaneamente são características destacadas.",5,MLB16259429,20 nov. 2025
"É um ótimo custo benefício, a caixa de som é excelente, mas só aconselho caso você entenda todas as funcionalidades e como utilizar bem este produto. Caso esteja em dúvida, compre um nest audio mini, que o valor é bem mais em conta e possui as mesmas funcionalidades. É possível colocar o som da tv saindo por ele? não (se você tiver bluetooth na sua tv, sim). É possível tocar o som em conjunto com a tv? sim e não (música sim, vídeo não) - abro até mais informação em dizer que video sim, se você tiver um chromecast 4k e inicialmente começar o grupo com uma música, depois compartilhar o video neste grupo que você criou. Se não tiver um chromecast 4k, pode ficar bem travado. É possível escutar podcasts, pausar vídeos, continuar vídeos, pedir para o seu chromecast tocar vídeos, usar as smart things da sua casa, etc? sim.",5,MLB16259429,03 nov. 2021
"É elogiado pela qualidade de áudio, especialmente em ambientes internos, e pela facilidade de instalação e pareamento. Além disso, a integração com o ecossistema Google e a capacidade de tocar música em vários cômodos simultaneamente são características destacadas.",5,MLB16259427,20 nov. 2025
"É um ótimo custo benefício, a caixa de som é excelente, mas só aconselho caso você entenda todas as funcionalidades e como utilizar bem este produto. Caso esteja em dúvida, compre um nest audio mini, que o valor é bem mais em conta e possui as mesmas funcionalidades. É possível colocar o som da tv saindo por ele? não (se você tiver bluetooth na sua tv, sim). É possível tocar o som em conjunto com a tv? sim e não (música sim, vídeo não) - abro até mais informação em dizer que video sim, se você tiver um chromecast 4k e inicialmente começar o grupo com uma música, depois compartilhar o video neste grupo que você criou. Se não tiver um chromecast 4k, pode ficar bem travado. É possível escutar podcasts, pausar vídeos, continuar vídeos, pedir para o seu chromecast tocar vídeos, usar as smart things da sua casa, etc? sim.",5,MLB16259427,03 nov. 2021
"É elogiado pela qualidade de áudio, especialmente em ambientes internos, e pela facilidade de instalação e pareamento. Além disso, a integração com o ecossistema Google e a capacidade de tocar música em vários cômodos simultaneamente são características destacadas.",5,MLB16259428,20 nov. 2025
"É um ótimo custo benefício, a caixa de som é excelente, mas só aconselho caso você entenda todas as funcionalidades e como utilizar bem este produto. Caso esteja em dúvida, compre um nest audio mini, que o valor é bem mais em conta e possui as mesmas funcionalidades. É possível colocar o som da tv saindo por ele? não (se você tiver bluetooth na sua tv, sim). É possível tocar o som em conjunto com a tv? sim e não (música sim, vídeo não) - abro até mais informação em dizer que video sim, se você tiver um chromecast 4k e inicialmente começar o grupo com uma música, depois compartilhar o video neste grupo que você criou. Se não tiver um chromecast 4k, pode ficar bem travado. É possível escutar podcasts, pausar vídeos, continuar vídeos, pedir para o seu chromecast tocar vídeos, usar as smart things da sua casa, etc? sim.",5,MLB16259428,03 nov. 2021
Eu comprei errado mas a quantidade e boa e pra quem quer comprar vale a pena.,5,MLB21874603,17 nov. 2025
"O acabamento da peça não é muito bom, mas ela cumpre a função de acomodar o nest mini. Fiquei satisfeito.",4,MLB47025432,14 ago. 2021
"Muito bom, recomendo coube certinho no google nest.",5,MLB47025432,05 out. 2021
"Muito prático, ficou perfeito, fácil de instalar, bom para visualizar.",5,MLB47025432,07 out. 2021
"Bom produto, teve encaixe perfeito, sem comprometer os leds de volume, e fica muito bem com a google nest mini. Gostei.",5,MLB47025432,24 abr. 2022
"Ótimo produto, serviu perfeitamente no meu nest mini 2.",5,MLB47025432,25 dez. 2022
"Cumpre o que promete, apenas o acabamento não é muito bom.",4,MLB47025432,26 mai. 2023
As vezes não encaixa perfeitamente. Mas gostei.,4,MLB47025432,02 jun. 2023
"Muito bom o stand e fiquei impressionado como ele encaixa perfeitamente. Como a maioria dos produtos de impressora 3d, ele possui as ""estrias"" da impressão, mas nada que incomode. Muito prático!.",5,MLB47025432,30 jul. 2023
"Produto como descrito, recomendo.",5,MLB47025432,29 out. 2023
"Prático e objetivo. Preço justo pra uma peça 3d, porém não tem o mínimo de acabamento, vem do jeito que saiu da impressora, até mesmo com algumas rebarbas.",4,MLB47025432,22 nov. 2023
"Ótimo produto, fácil de instalar cumpre o que promete.",5,MLB47025432,16 jan. 2024
Como tudo feito numa impressora 3d parece ser frágil mas atende expectativa.,4,MLB47025432,24 mai. 2024
"É elogiado por sua praticidade e facilidade de instalação, além de oferecer um excelente custobenefício. No entanto, o acabamento do suporte poderia ser melhor, apresentando algumas rebarbas e falta de refinamento. Apesar disso, o produto cumpre bem sua função e é recomendado.",5,MLB47025432,20 nov. 2025
"Feito com impressão 3d, encaixe perfeito e sólido, mas ficou com as rebarbas típicas - faltou passar uma acetona para ficar lisinho. O dispositivo fica direitinho em pé, mas é preciso torcer um pouco o fio para ele sair por trás, o que não é legal. Faltou uma engenharia com o fio. Recomendo mesmo assim, pequeno detalhes para levar um 10.",4,MLB47025432,22 fev. 2023
Ótimo suporte. Muito bem feito.,5,MLB45848027,29 mar. 2024
"Muito bom, recomendo.",5,MLB45848027,01 jun. 2024
Muito prático pra instalar e usar.,5,MLB45848027,28 set. 2024
Simples e fácil de instalar. Ficou bom.,5,MLB45848027,01 jan. 2025
Ótimo produto.,5,MLB45848027,28 fev. 2025
O aparelho é bom. Já o google assistente é muito burro. Vai melhorar quando entrar o gemini.,4,MLB45848027,07 abr. 2025
Trouxe mais eficácia ao deixá-lo preso ao lado de uma tomada dem aquele fio esticado.,4,MLB45848027,02 out. 2025
Ajudou na organização.,5,MLB45848027,13 out. 2025
Top.,5,MLB45848027,17 out. 2025
Gostei.,4,MLB45848027,25 out. 2025
,5,MLB45848027,15 jun. 2023
,5,MLB45848027,09 jun. 2025
Muito bom.,5,MLB45848027,03 out. 2025
"É elogiado pela sua praticidade na instalação e uso, além de permitir a integração com o Google Home para comandos de voz mais acessíveis. A qualidade do som é destacada como excelente, proporcionando uma experiência satisfatória.",5,MLB45848027,20 nov. 2025
Excelente qualidade perfeito.,5,MLB45848027,21 out. 2025
Ótimo suporte. Muito bem feito.,5,MLB47341209,29 mar. 2024
"Muito bom, recomendo.",5,MLB47341209,01 jun. 2024
Muito prático pra instalar e usar.,5,MLB47341209,28 set. 2024
Simples e fácil de instalar. Ficou bom.,5,MLB47341209,01 jan. 2025
Ótimo produto.,5,MLB47341209,28 fev. 2025
O aparelho é bom. Já o google assistente é muito burro. Vai melhorar quando entrar o gemini.,4,MLB47341209,07 abr. 2025
Trouxe mais eficácia ao deixá-lo preso ao lado de uma tomada dem aquele fio esticado.,4,MLB47341209,02 out. 2025
Ajudou na organização.,5,MLB47341209,13 out. 2025
Top.,5,MLB47341209,17 out. 2025
Gostei.,4,MLB47341209,25 out. 2025
,5,MLB47341209,15 jun. 2023
,5,MLB47341209,09 jun. 2025
Muito bom.,5,MLB47341209,03 out. 2025
"É elogiado pela sua praticidade na instalação e uso, além de permitir a integração com o Google Home para comandos de voz mais acessíveis. A qualidade do som é destacada como excelente, proporcionando uma experiência satisfatória.",5,MLB47341209,20 nov. 2025
Excelente qualidade perfeito.,5,MLB47341209,21 out. 2025
Ótimo suporte. Muito bem feito.,5,MLB55681581,29 mar. 2024
"Muito bom, recomendo.",5,MLB55681581,01 jun. 2024
Muito prático pra instalar e usar.,5,MLB55681581,28 set. 2024
Simples e fácil de instalar. Ficou bom.,5,MLB55681581,01 jan. 2025
Ótimo produto.,5,MLB55681581,28 fev. 2025
O aparelho é bom. Já o google assistente é muito burro. Vai melhorar quando entrar o gemini.,4,MLB55681581,07 abr. 2025
Trouxe mais eficácia ao deixá-lo preso ao lado de uma tomada dem aquele fio esticado.,4,MLB55681581,02 out. 2025
Ajudou na organização.,5,MLB55681581,13 out. 2025
Top.,5,MLB55681581,17 out. 2025
Gostei.,4,MLB55681581,25 out. 2025
,5,MLB55681581,15 jun. 2023
,5,MLB55681581,09 jun. 2025
Muito bom.,5,MLB55681581,03 out. 2025
"É elogiado pela sua praticidade na instalação e uso, além de permitir a integração com o Google Home para comandos de voz mais acessíveis. A qualidade do som é destacada como excelente, proporcionando uma experiência satisfatória.",5,MLB55681581,20 nov. 2025
Excelente qualidade perfeito.,5,MLB55681581,21 out. 2025
"É elogiado por sua utilidade em casa, integração perfeita com serviços como Netflix e Spotify, e pela facilidade de instalação do aplicativo. O dispositivo é apreciado por sua capacidade de entender comandos de voz, controlar dispositivos inteligentes e proporcionar uma experiência satisfatória de som. Além disso, é considerado um produto de bom custobenefício que cumpre o que promete.",5,MLB15541918,20 nov. 2025
"É muito legal. Recomendo. Serve como um assistente pessoal seu. O unico problema é que precisa ficar ligado na tomada. No mais vc conversa com ele perguntando sobre tudo e tocando as musicas que mais gosta, respondendo perguntas e informando sobre noticias e ainda acordando ou lembrando vc, como um despertador ou agenda!! preço acessível.",4,MLB15541918,18 abr. 2020
"É elogiado por sua utilidade em casa, integração perfeita com serviços como Netflix e Spotify, e pela facilidade de instalação do aplicativo. O dispositivo é apreciado por sua capacidade de entender comandos de voz, controlar dispositivos inteligentes e proporcionar uma experiência satisfatória de som. Além disso, é considerado um produto de bom custobenefício que cumpre o que promete.",5,MLB15541917,20 nov. 2025
"É muito legal. Recomendo. Serve como um assistente pessoal seu. O unico problema é que precisa ficar ligado na tomada. No mais vc conversa com ele perguntando sobre tudo e tocando as musicas que mais gosta, respondendo perguntas e informando sobre noticias e ainda acordando ou lembrando vc, como um despertador ou agenda!! preço acessível.",4,MLB15541917,18 abr. 2020
